,senti,id,review
7016,,1783388951,#几个闹钟才能叫醒你#十七八个吧…
7017,哀,1765161821,The last night[泪][泪][泪]
7018,哀,1802482610,吐……吐……吐……敢不敢不吐咯嘛
7019,哀,1770359224,爸妈的话永远都是对的'当初听听他们的劝'或许就没现在这么苦恼'''
7020,哀,1813536192,太早到了…[汗][汗][汗]…好无趣
7021,喜,1747922573,关羽冲进帐来：“被包围了，大哥快走！” 刘备：“云长，帮我断后！” 关羽：“没问题！”手起刀落，把刘禅砍成两截。 刘备：“尼玛，我说的不是这个！” 关羽又砍死刘封。 刘备：“Cao！也不是！” 关羽刀光一闪，刘备腿间一片血红… 莫名戳中笑点[哈哈]
7022,喜,1729096567,听了好几遍小本朗诵的秋颂感觉整个人生都美好起来了啊啊哈哈!!
7023,哀,1804320440,我想活的不那么累，可不可以啊？！
7024,哀,1849775082,我期待的一次足彩能中啊。买了几十次了，没有一回中。太伤心了。
7025,惊喜,1649179883,<emo>喜</emo>也许广播是获取信息最便利和成本最低的方式了，无心去听了下广播，很惊喜于在家也能收听千里共良宵。这期话题谈到了生活状态，个人认为这取决于人的生活态度，就像不知名人士说的：生活本不需要波澜壮阔，原味的最好～
7026,,1649189425,The selfish man put himself on the shelf
7027,喜,1852523015,亚马逊，我会准备充分来见你的，咱们相互不失望哦。
7028,,1818685927,我只想要问、男孩儿的小丁丁和他妈妈的、、怎么回事
7029,,1791243895,想起很早以前的一则笑话：从前有个懒汉。一日他家人外出，他因为懒得出门，便没有随同外出。因为他太懒了，家里人怕他饿死，便在他脖子上挂了一圈饼。数日后家人回来发现懒汉都没有吃一口饼。因为他连吃饼都懒得，结果把自己给饿死了。。。
7030,喜,1764829511,“法海你不懂爱”的原因。 [嘻嘻]
7031,喜,1777201321,布置了圣诞树 画了圣诞指甲 一切准备工作都在火热进行中 我的圣诞节 ~~~~~~
7032,,1406520382,丝袜是征服得象征，女人穿丝袜征服男人，男人戴丝袜征服银行
7033,,1627315004,第十三天 零下一度，到二十六度。。。。。烟台，你的温差能让我们长成优质的哈密瓜。。
7034,,1407806081,Madinat+Burj Al Arab+Jumeirah Beach hotel 初体验。
7035,喜,1422737053,我的小脚[嘻嘻]@ice9611 @宛如皓月_红菱紫绡 @小感冒lala
7036,哀,1063247785,又梦见打人了...使劲扇人....所以起床后手臂这么疼吗？@sobig萝卜头 @请叫我当当妈或者Supper妈 @Coastline1102 @Miss漿果果
7037,,1689968463,做一个爱生活的人，那就减少自己对命运的郁闷和纠结，在平凡的世间，释怀那些旅程中的缺憾，傻一点，又能如何，呆一些，又何尝不好，经过的那些曲折，自己养活着自己，又有多少不是命运里的相约而得呢。—— 延参法师
7038,喜,1224332345,满月喽，升级粑粑的亲爱的@fbbMr_ing ，生日快乐，未来我们陪宝宝共同成长，爱你[爱你]
7039,,1823615932,期实早期的圣诞老人是绿色的，之所以变成了红色是因为#可口可乐#的广告宣传。
7040,喜,1672656427,new year!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
7041,,1836523132,好想国内的大雨中夹杂着泥土的味道，想在雨中狂奔
7042,哀,1194852734,每次回家都超级折腾 每次各种转车倒车的时候 都提醒我 我究竟来自一个什么样的地方
7043,喜,1252108964,爱狗人士...帮狗狗按摩按摩下[太开心]！@33-PLD @ZZ-PLD @BB-PLD @牧野笙 @雷禄东Eru @iamEva_cri @微蓝kk @微蓝的夜 @Ekonnn真昕言多必失
7044,怒,1403753321,妈的，被火炮直接放失眠，毛线了
7045,,1813038275,#懒虫日记# 今天睡到了九点半，睁开眼就看快乐大本营！！！
7046,喜,1695735101,NextDay人懂自嘲，是可爱的开始
7047,哀,1704040555,膽小鬼！對自己很不滿意！！不懂到底在想什麽！！！
7048,,1724878790,工资+可能性。3、我们很多人在快乐的拿着“高薪”，殊不知也许你觉得新鲜的，只是自己的鲜血。这些，你都了解吗？
7049,哀,1786037707,芒果台一直在重播「我是歌手」。看到我们家宗纬真的心疼死了！！！@2013舒宏不想再做屌丝 [泪][泪][泪][泪][泪]
7050,,1778438880,周围的人都在讨论看3D泰坦尼克的事情，我想想，还是算了吧。
7051,哀,1623645642,··········从来没想过自己能接到天上掉下来的馅饼，这回好了天上的馅饼写着我的名字额貌似却落错了地方
7052,,1597878140,Hello-baby们 欧美百搭款 绝对是你的上上之选 优质头层牛皮 超舒适的 喜欢的赶快入手哦 另有黑色 售价220
7053,,1674184654,闵行公园的猴子，有一只很小，总是被妈妈抱着
7054,喜,1752126355,新生活走起，愿一帆风顺，晚安。
7055,哀,1363957104,看牙齿是件痛苦的事。。[泪][泪]牙好胃口就好，吃嘛嘛香。
7056,,1270930271,课上老师说到匡威和回力这个两个 我就在在想 某天耐克 阿迪 说不定也会想回力那样 猛的一下 就变那得那么不主流 说不定哪天 double star 就起死回生 众人皆抢 很有可能
7057,,1752073535,不要总问自己开心与否，不要总是去努力感受自己的感觉，试着去麻木，试着去忘记，或许就没那么难受了。
7058,,1032448537,夏天坐车是亮天 现在乌漆麻黑的
7059,哀,1764138465,[泪流满面][泪流满面][泪流满面]上班坐过站就算了嘛，这一站居然给我从汉口过到武昌了，好不容易到了楼下居然关着门的，偏偏姐又没钥匙，简直就是悲剧到谷底啊~~
7060,,1686409977,我来看看这年头还有谁可以圈。@那殇-如此美 @我在乞讨z @笑一笑烦恼都死掉 @手术室超人CY @姑娘别傻了_该为未来打算了 评论的来证明你还活着。
7061,,1733691280,补banana rotee的照片
7062,喜,1760935957,林志炫 好久拿浮夸出来杀伤他们[嘻嘻]
7063,,1548645824,似花还似非花，也无人惜从教坠。抛家傍路，思量却是，无情有思。
7064,,1242281367,没有你的日子里，我没有自拍过@刘潇洒活得很好很潇洒
7065,,1652376852,@第四城社区 四娘，求教开车去广西怎么走最快最方便
7066,,1813462107,【健康小妙招】有一种粥，可以让你重新拥有手上小月牙：黑豆1小把、黑米2把、黑芝麻1小把、百合10片、薏仁3把、核桃2个、大米2把，以及红糖。每天中午把这些食材用水泡好，晚上熬粥，10多分钟后，等水变粘稠就可以了，关火盖盖。第二天早上加点水，放红糖，热两分钟就ok了！每天坚持吃一碗：试试吧。
7067,喜,1744035344,真想把它裱起来 [心] 好愉快的聊天 [心] 真心觉得自己还拥有特别特别多 感恩 Cross fingers!
7068,喜,1217933351,好酒好茶好菜，人好山好海好，青岛地方好
7069,喜,1805018747,我家就快添一名小朋友啦，超超超开心的。老姐马上升为妈咪了[哈哈][哈哈]我也升为小姨啦。[太开心][太开心]
7070,哀,1810830583,心情不好，昨晚···我的不对··········
7071,,1802611740,你们再敢怀疑我的性取向，我就去当和尚。到时候饿死一片女粉、气死一片男同。看你们这些散播谣言的人怎么对得起社会、对得起国家~
7072,哀,1682889940,不明真相的群众太多了 不清楚事实就不发表言论了 我们网民也累啊
7073,喜,1852654630,我最喜欢看贴吧里面有人问小孩起什么名字的帖子了[笑哈哈][笑哈哈][笑哈哈]
7074,哀,1819719522,哎哟， 试了一下午加一晚上的密码还没是出来，瓜的伤心[好囧]
7075,喜,1775473064,分享图片 再再说 我能不能吃！！ 这浓烈刺鼻的父爱啊 爽！！！
7076,,1724878790,我多么怀念，你走在左边，没什么特别，胜万语千言，我为你固守着，无人的世界。《我多么怀念》——词：亚西 曲：毕成功 唱：何洁
7077,,1220573681,给所谓元青花剥开皮：元青花其实就是元代实用器；元代是蒙古人统治，蒙古人好酒；所谓元青花梅瓶就是酒瓶；元青花大罐就是酒罐；元青花大盘就是大家围坐一起喝酒或吃饭时用来盛肉和菜的！没什么神秘的，元代九十七年历史大家想一想这类东西能少吗？看这个元代的酒瓶比元青花梅瓶工艺复杂档次更高！
7078,,1423326453,@菜头十分的焦虑-@可乐的小倩@MrLin家宇_灰常無語@Jah_Jah@厦门咖啡屋-剑红@口乞三又七二京
7079,喜,1767304391,@根正不一定苗红 大环爷，绳命， 是剁么的回晃 ；绳命， 是入次的井猜 ；嚷窝们 巩通嘱咐，这缩优的缩优 ，铠心的一笑，火搭的一笑， 嚷绳命 梗葱容， 嚷绳命 梗秤巩。生日快乐啊！！！！[得意地笑][蛋糕]
7080,喜,1744420491,又是一年艾滋病日，断带生日快乐[爱你][爱你][偷笑]@你所不懂的血与沙
7081,,1740618685,人如果没有梦想，和咸鱼有什么区别！
7082,哀,1792354524,难过的时候，还要假装笑着点头......
7083,哀,1692410140,不喜欢吃香蕉，但吃其它东西的时候就爱香蕉味的，顿时我又矛盾了。
7084,哀,1841324773,被客户记住名字也是件挺开心的事……[哈哈]不过今天又犯错误了…心里总是有点小疙瘩
7085,,1649179883,"#你记得谁的生日#0520,0608,0919,0921.1027,1029"
7086,,1594778713,番茄牛腩：步骤从左至右，由上到下。 1、切牛肉为5cm左右的方块；2、开水焯牛肉，温水洗干净；3、番茄、洋葱、土豆切成小块；4、准备调料，豆瓣、香料、草果等按照自己的喜好来；5、油锅炒料，香后煮下牛肉炒，炒熟之后用温水没过牛肉煮；6、一小时左右后下蔬菜一起煮。炖好之后开吃！@Uni-life
7087,喜,1791146835,谢谢@情绪太多的庞小虎 悄眯悄眯在我上航班的时候送来这个既不能当早饭又不能当午饭的小零食 @zzzzzzL郑玲 你原谅人家啦 人家就算对不起你但也对得起我啦 所以给他笑一个 这样我就不用被他强迫让我给你发信息问候你吃早饭没啦 还在登机口当着旅客的面使劲说你的好说我脾气坏没有一个男人能受得了!
7088,喜,1704040555,用不知道真假的双立人煮面~[偷笑]
7089,喜,1786037707,@球球圆滚滚vera @忆生执念 [爱你][爱你][爱你][爱你]
7090,喜,1229650151,（风可以吹起一大张白纸，却无法吹走一只蝴蝶，因为生命的力量在于不顺从）。很喜欢这句话。
7091,,1700257450,好多人在看世俱杯，我要不要也瞄一眼，假装伪球迷？？！！
7092,哀,1855998350,虽然二十几年一直都是长发情结，但是，还是抽风，剪了短发，现在每次照镜子，都不想再看第二眼，我各种的后悔，没事干嘛自虐啊我。。。。。。
7093,喜,1823353397,从此以后为自己赚钱，不在伸手向父母要钱，养活自己，快乐生活。
7094,哀,1758187933,加班，加班，加班。。。。。。。
7095,哀,1791573984,无奈地等待中，不知道等哪位仁兄带我去提车啊！[泪][泪][泪][泪]
7096,惊,1738536002,收拾出一个这么古老的东西…真神奇…还有人认识这个么？
7097,喜,1750480792,congrant. 有些感动，明明一个多月没有见面，一见面居然觉得从未离开。cere有些感动。pro.们都好nice.啊，我的青春岁月又画了一个逗号。[爱你]
7098,哀,1774312681,以前倒是回绝过几个女孩儿，今儿要拒一大妈！！！fighting！！！
7099,哀,1441034222,[lxhx泪目][lxhx滚过]啦啦啦啦啦啦 貌似我有很多想法和啊鸡不一样~~~
7100,哀,1830463994,我对我的爱情困惑了。我怎么了？
7101,,1623658540,@顾顾顾什么 @雷雷雷雷雷裤裤 你俩瞅瞅，，，，见过么，哼哼~
7102,,1627825095,看淡一些，别内伤了，，，[浮云][浮云][浮云][浮云]
7103,哀,1793588590,"when i need you,you are not here."
7104,,1598633742,好游戏必须分享！我最近在体验很好玩的#乐逗游戏##水果忍者#，并完全沉浸在游戏的美妙乐趣中。一起来，召唤同道中人从幕后现身。#水果忍者#下载地址：
7105,哀,1849810763,皮肤严重缺水，遇上过敏期不能用任何护肤品真是伤脑筋啊[泪] 既然不能外在补水，只能靠猛喝水了[感冒]
7106,哀,1506510164,最讨厌这样受虐的自己，就不能狠心一点嘛，你就不要多愁善感了，给我果断一点，，，
7107,,1828862664,#2013年倒数第九天#你许的愿望实现了吗？
7108,,1698894844,3月以来，我省深入开展“下基层、解民忧、办实事、促发展”活动，积极探索党员干部下基层的新途径、新办法，组织20万名机关干部深入基层。 注重方式方法，解决好“怎么下”。省委规定每月的第一周为“无会周”，确保领导干部有更多的时间和精力放在密切联系群众、多下基层上。
7109,,1791243895,无聊平淡不是问题，最重要的是能够有耐心陪着走过这漫长的平淡之旅，能够因为对方的存在而感动满足。
7110,怒,1781354291,你不在的15天，我少了很多欢乐，也少了很多烦恼，你喜欢我的好，也得接受我的坏，大家都是成年人了，自己看着办[怒]反正我没错！万同学你只有99了！！
7111,哀,1752225215,电脑不好用，网卡也不好用[鄙视]
7112,哀,1376219182,偌大一个办公室，就剩下我和我家蒜头MM了，悲催，为什么今天大家都不来上班呀？明明明天才放假了！！！！！！
7113,喜,1841521233,一月的最后一天，在一个完全不懂讲的是什么的电影中度过，二月的第一天，没看电视剧也没玩儿游戏，自己给自己找了好多活，在电脑前面从早做到晚，终于看见一点成果，很累但很充实的生活，真不错，今天还趁着吹蜡烛的时候许了愿，如果能实现我会想办法去还愿的[太开心]
7114,,1252083920,"佛陀说：""现在的你，是过去的你所造；未来的你，是现在的你所造。""莲花生大士进一步说：""如果你想知道你的过去式，看一看你现在的状况；如果你想知道你的未来世，看看你目前的行为。"""
7115,,1822526003,男人在吵架时选择沉默可能是一种关怀和无助的表现，女人应尝试先体谅男人无法用语言表达的限制，耐心诱导他表达，而不是先发脾气，令男人更害怕出言犯错。其实，男人比妳想象中脆弱。
7116,哀,1752073535,被骗了，说是来看油菜花，结果却变成爬山，老胳膊老腿儿的要命啊！
7117,喜,1225374322,一场完美而精彩的潍坊学院元旦晚会暨第二届校园之星颁奖典礼结束了。幕后工作的同志们都很辛苦，第一次干指挥主控台的活，视频、ppt、微博墙各种切换，都没有出错。嘿嘿。
7118,哀,1570020202,[晕]大周末的千里迢迢跑单位来考试
7119,,1537397310,做该做的事，等该来的结果，得到应该得到的东西。
7120,哀,1840817204,从来都不知道，原来生离死别是离我这么的近，无关紧要的东西，你会介怀，你会看戏，但是当那个东西是你认识的，或是熟知的时候，你变得不那么害怕，不那么调侃，而是悲伤，掩盖不住的悲伤，，
7121,,1800417675,@淋了酱油的糖醋排骨 @长江-wwy 你们觉得呢。。。
7122,怒,1699401981,别跟我提商场！别跟我提发票！去特么的辩论赛！辩个面红耳赤你特么能争出个毛来！！我特么正事都干不成了！干！！
7123,哀,1181434825,这几天肝区又开始不舒服了，究竟是药物反应还是肿瘤在活动呀。。揪心！！
7124,哀,1805008284,上个班快中毒了啊、、、装修的人你们买的是三无材料吗、、、味那么大、、、都快窒息了、、、
7125,哀,1583379485,烧烤也吃完了，在外面流浪了两个小时了，何时才能回去睡觉嘛。。。
7126,喜,1777772081,又香又甜的大芒果~扒皮、切块、吃肉肉。哇哈哈哈哈~
7127,喜,1776228955,今天天气好得很！！[爱心传递][爱心传递][爱心传递]
7128,,1837940510,不是身边的不是最喜欢的，而是最喜欢的已经不在身边了。——《前度》
7129,喜,1804664035,嘿嘿。。它也叫BBDR...@高丽小新-
7130,哀,1699662060,我一点都不想起床怎么办 [睡觉][睡觉][睡觉]   谁来救救我呀
7131,哀,1677411083,[委屈][委屈][委屈]我把钱跟吃的都托运了'身上只有手机 跟身份证'结果.....我饿了[可怜]好饿啊'还要等一小时！
7132,哀,1783388951,#初恋记忆怎么样#糟糕透了，不想提起。
7133,哀,1776228955,自从进了农商行，第一次去重庆。还是合着外出打工的农民工兄弟一起出行。[抓狂][抓狂]现在真是上班下班都脱不开农啊！[衰][衰]
7134,,1673539960,把脾气拿出来那叫本能，把脾气压下去了，那才叫本事！
7135,,1198659857,人生匆匆，转瞬就是几十年，因为有梦，有追求，我们总是向往着完美，但完美其实就是一种心态，懂得知足完美自然，更不要给自己背负太多的负累，到最后弄得满身疲惫，人生需要一种淡然，生命更需要减负，当我们抛弃了许多杂念，用理智战胜心态的时候，会发现自己特别的强大，而此时还有什么不可以战胜
7136,,1813462107,世界上最不能等的事——孝顺！！！我们的爸爸妈妈已老去，看看图片，请大家为了爸爸妈妈顶起！！！
7137,,1698870801,#一句话# 缘由天定，爱是人意
7138,,1762871123,远山云尖遮冷月，孤松未识嘉人解，茫然回望心若泰，孰料久情且更切。
7139,哀,1738090571,跟别人聊天说我很难过，大多数人会问为什么，只有小黄鸡会说我陪你。它说：可我有一颗爱你的小小鸡心哟。有时候人还不如机器更温暖人心。
7140,,1774312681,明年配着车嘞@一汽-大众速腾
7141,,1584513291,北京骗子装大官，上海骗子扮大款，福建骗子发短信，安徽骗子专化斋，广西骗子做传销，深圳骗子搞外贸，湖南骗子扮农民，湖北骗子寻代理，山西骗子造假酒，贵州骗子贩人口，东北骗子明敲诈，云南骗子借手机，浙江骗子谎投资，河南骗子样样精。  湖北为什么寻代理？
7142,哀,1731452275,简直空不下来 - - 就跟打仗一样 。天忙到黑~~
7143,喜,1726400815,其实这样不错。。。。我喜欢，哈哈哈哈哈
7144,喜,1858207722,"@Shinee_S 再祝我最爱的S生日快乐。虽然我在发烧。但是我还是尽力了。i love you,s.@Gemini大大娃er @yfe1 @幸运娃er @瘦三三 @_一只小辣椒"
7145,哀,1632209697,最近夜班总遇到各种奇葩的家属，无语。表示我真的上够夜班了！T_TT_TT_T
7146,哀,1082070110,一个月总有那么几天特别能吃！[泪]
7147,,1662874385,夜晚的风有点冷，来碗豆花粉丝暖暖身。
7148,,1506510164,有时候。没必要去负责每个人的快乐。。。
7149,,1813462107,【6个强效减肥良方】1、蜂蜜排毒减肥：喝水时加入蜂蜜；2、番茄瘦身法：番茄切成薄片，做成糖拌番茄；3、空腹吃干枣；4、荷叶瘦身法：把荷叶，决明子，甘草，柠檬片，熬成汤；5、接吻也能瘦：接吻提高到每分钟108次，进而使血液循环加快；6、饭后刷牙：饭后刷牙能帮助你更好地控制食欲。
7150,,1695157680,我刚更新了#微博客户端秋季版#，1.全新个人主页
7151,哀,1804664035,时间过得好快，学生时代就这样结束了，最后一个晚上。。。
7152,哀,1801739222,亲爱的，你简直忽悠我，不知道你好久才回来了。
7153,哀,1156165953,近日里接连看到那些略有些熟悉的人得了不好的病，在挣扎，或者走了，心中难以言语的悲切，尽管窗外的阳光那么明媚。我也面对过死亡，以为自己已经坦然，但依然忍不住的心痛，甚至影响了生活。
7154,,1759168033,@bluetiger86  @jimmy-lj  @刘小COCO              ←WfI
7155,喜,1738090571,当你和朋友说考试紧张时，他说给你做个欺负的娃娃，而真的做出来照片发过来时，突然觉得这就是友谊吧~[感动][感动]
7156,,1828344890,洪啸熏烧AC #Camera360照片分享#
7157,怒,1678598960,想起来昨晚评论员讽刺的话，西班牙踢中国才1：0，怎么踢意大利就能4：0，他们说话怎么就那么让人烦呢 ，这毫无可比性的 [怒][怒][怒]
7158,,1698894844,2011年的福建，一次次重大主题宣传让正确的舆论导向牢牢把握手中：围绕庆祝建党90周年、厦门特区建设30周年等，围绕学习贯彻十七届六中全会，省第九次党代会精神和“十二五”规划、海西《规划》、平潭《规划》等，全省宣传工作集中力量打好重大宣传战役，营造了积极健康向上的良好舆论氛围。
7159,,1699401981,据国外调查发现，现代人要坠入爱河，平均只需要224条推特、163条短信、70条脸书、37封电子邮件和30通电话就够了。其实对国人而言，只需要摇一摇就够了……
7160,喜,1717051162,终于找回微博的帐号了，今天的天空真美[哈哈]
7161,喜,1650582301,公司聚餐～烧烤烧烤～不要太羡慕我噢～@没有到不了的明天__
7162,喜,1614785911,阿坝松潘：川主寺[心][心][心][心][心]感谢赞美主！
7163,哀,1644778842,来到广州时只带了牛仔裤，我只是想随便在小店买条运动裤暂时穿穿，可是买回去之后才发现这个戴着蝴蝶结的母大嘴猴。。。。一口热血堵在胸口。。。
7164,,1570020202,【对人体有益10种香味】1.葡萄柚：抑怒2.茉莉花：增强机体应付复杂环境能力3.橙子：提高工作效率 4.石竹：增强记忆 5.老鹳草：增强自信和意志 6.姜：消除疲劳 7.肉桂：使人乐观向上 8.香柠檬：缓解压力 9.酸柠檬：减轻消沉忧郁 10.薰衣草：改善失眠抑郁。
7165,喜,1252108964,[熊猫]小娃儿[来]…锅带你超家庭节[围观]！…[干杯] @谭小丶盼 …[围观][围观][围观][围观][围观]
7166,,1636018411,明天宜家大减价~有跟我去的吗？~
7167,怒,1130946327,诋毁我们没关系，别过分，逼急了拿干货抽你们丫的脸s！
7168,,1218056214,“我趴在桌子，工不工作不重要，关键是得有个姿态。”(≡ω≡)
7169,,1556434431,#你怎么花压岁钱#奥。。还没想好。。淘宝购物车你等我～
7170,怒,1684816320,尼玛，治病的药都成了毒药，看来中国人需要的不是一张船票了。
7171,,1217933351,没有永恒的夜晚，没有永恒的冬天，一切都会过去，但一切也都会重来。正如明天不一定会更好，但是它一定会来。当你再奢望明天的时候，也许最好的昨天正悄悄地离你而去，再也回不到昨天。人生有喜有悲，有得有失。不同的经历使人成熟，变得坚强，让人思索，懂得珍惜。活在当下是最好的选择。
7172,哀,1612559181,今天真是个好日子，早起就看到一溜的奥迪迎亲，打开空间，晒幸福的，炫证的，一排排的砸过来。一个人抱着电脑主机，走在街上的，真的很傻，看着来往的人，觉得真心的冷。这座城市再怎样美丽，我也终究只是一个人。
7173,哀,1403753321,历经半年的努力，中午翻了，15w伤不起啊
7174,喜,1770359224,happy day.  (^_^)(^_^)
7175,,1548645824,相遇在那月光之下，天海一线我在那里等你.
7176,,1250827575,遇事不要慌张，哪怕处理得很糟糕，或是表现得像个白痴，都要提醒自己：人都是有局限性的，谁也不可能做到样样精通。
7177,哀,1621866223,地面修的差不多了，站的腿发软……[委屈]
7178,怒喜,1737369257,<emo>喜</emo>一点半的车，给我晚点了45分钟！[怒]……Coming home～海丰～[亲亲]
7179,哀,1810830583,心情不好，烦心事儿一件接一件……
7180,,1662874385,前面这个字母不知道怎么念。经过了几次每次都只是张望。打开袋儿香味直扑而来，咬下一口，一下就回想到自己做的那些面包了。硬硬的外皮，没什么特别的甜味。就是实实在在的。
7181,喜,1286078961,还算成功的肉松戚风蛋糕卷[馋嘴]
7182,哀,1427287614,我已忙晕。胃疼，已经有一年没胃疼了吧记得。
7183,,1858816394,我最想她的时候，就会往她的qq里发个“早些休息“，不管她在不在线，回不回复
7184,哀,1728057213,刚刚去坐喜羊羊，她自己一块钱用完了就盯着我看，我没带钱啊！我口袋里只有五个一毛（都是我妈扔掉后我给捡回来的）和一个五毛然后我就很羞涩地去超市换了一元硬币，她坐完了又盯着我看，这回真没钱了！于是她说她不和我好了！就因为我没钱！[泪]
7185,喜,1463475191,喵星人惨遭鹦鹉调戏~[笑哈哈]
7186,,1792354524,要是我先开口，很需要你逗留，告白有用，还是根本没有。
7187,,1667499794,我给你自由，我给你自由，我给你全部全部全部全部自由，让你立刻自由
7188,喜,1067854730,在美国队的最后一场比赛……QJF，值得纪念的一场比赛啊
7189,,1287560064,神马也不说了 @心智不健全大龄神经病儿童
7190,喜,1632209697,十一月快结束了，突然发现这个月各种晒幸福。今天冬日暖阳很是明媚，我可以晒晒太阳，可惜风太大，要把我吹跑了。貌似还是感恩节，感谢的话爸爸妈妈也看不到，我相信只有做到才是最好的感恩和感谢。还有那些对我不离不弃的各种小伙伴，我心里也惦记着你们。
7191,,1307523150,你的男朋友桃花多，他不是完全无辜的，这只能说明，他并没有彻底的拒绝外面的追求者。绝大部分单身女孩都有尊严，她们也希望可以独自拥有爱人，所以抢男人，不是自发，而是被怂恿和鼓励的。不去拒绝追求者，不坚定的将桃花赶走，其实就是脚踏几只船。不会拒绝的人，和暧昧只有一线之差。——陆琪.
7192,哀,1840589521,英语不好真是硬伤啊[泪流满面]，真希望自己是从小在国外长大的
7193,喜,1850594565,# LIFE IS BEAUTIFUL# 哎呀哎呀，今天可真满足~~~唱了K，下了馆子，吃饱了肉，各种专家楼八卦，看了啊嘛们跳舞，还逛了一大圈的校园SH，还买了储备粮~~~真开心！！！@菜小要马上变瘦子 @小靴子littleeeeboots @纳纳
7194,哀,1829525792,又吊[泪][泪][泪][泪][泪][泪][泪][泪][泪]
7195,,1529617427,天气这么好，想出去走走，谁能告诉我中牟摘草莓的具体位置啊？
7196,哀,1830018524,又是一天过去了，总以为时间很多，可是四年都这样不知不觉流逝了！
7197,喜,1614785911,浏海HELLO KITTY in 朗豪坊[爱你][爱你][爱你]感谢赞美主！
7198,怒,1839227252,昨日听闻朋友的父亲在自治区展览馆举办的新春年货购销会上的经历，实感义愤填膺。茅台飞天78一瓶，蓝山咖啡25一罐（三无产品）假冒伪劣就这样堂而皇之的出现在我们的面前，侵害着我们的利益。我觉得无论是场地提供方、活动举办方、销售方都应该扪心自问，销售这样的产品，良心何在？监管部门又在哪呢？
7199,喜,1781407155,临走前  买了一杯双皮奶。。。π[嘻嘻]。@朦胧的不是我而是岁月
7200,,1770980324,我刚更新了#微博客户端秋季版#，1.全新个人主页
7201,,1822526003,感觉完全不是一个级别的。。。。。。。。
7202,怒,1376219182,苏氏集团的宋主任就是奶奶的个屁，你办公用品都不给我们，到时候什么事情都怨我们，赶紧给姐们发工资，姐们绝对不在这里待着了。
7203,,1572369721,最近常说 壮是大宝宝啦不能再用小马桶(那种小鸭子的) 过几天小马桶就要飞走了 可我总忘了在大壮睡着的时候把小马桶收起来 大壮每次看到小马桶都会有点欣喜的说 小马桶没有飞走啊 今天早上 小马桶终于飞走了 大壮很失落 妈妈 小马桶有翅膀吗 小马桶飞去了哪里 大马桶会不会也飞走 再买个不会飞走的吧
7204,,1678342083,我没有结婚 也没有谈恋爱，在这个与世同欢的日子呢  我做的就是跟我妈一起逛街吃大餐
7205,哀,1641379307,这年代，如果手机没电或是丢失或是关机，就再没有别的联系方式了，也记不起任何的号码了。这就是传说中的沉默年代？[可怜]
7206,,1852654630,We will be back
7207,,1840219034,周立波侃关系1有没有关系很有关系！有关系就没关系，没关系就有关系。2千万别以为有没有关系不大有关系，遇见麻烦后就会知道没有关系大有关系3出了问题没关系那是因为有关系，没问题也有问题那是因为没关系。4没关系就要找关系，有了关系要保持关系、珍惜关系、巩固关系，用好关系5关系在于常联系。
7208,喜,1814264061,我想，我没那么坚强，每个女孩都一样。这首歌真好听。
7209,,1634213002,所谓的好是什么？所谓的不好又是什么？ 真的不懂。
7210,喜,1630131004,"[呵呵]得知要和@真的成杰思 老大一起主持平安夜的大学生音乐超级联赛，倍感高兴和荣幸，想起了去年的这一天，参加颁奖的激动，说实话平安夜的节目真的很给力，去年的场面至今难忘,亮点大家看看是神马? @袁一博 @钮钴禄_焦阳 (图是去年的啊,绝对原创!)"
7211,喜,1752073535,突然想起十几年前同班过的一个女孩，爱笑，爱助人，爱眉飞色舞手舞足蹈地讲笑话。纵使当时年幼模糊了记忆，现在想起来依然觉得她是那样明媚美好的姑娘。#那些温暖过我的人#
7212,喜,1739143062,愿天下所有的爸爸们，父亲节快乐!别忘了给你们的爸爸一个电话或一条短信～[心][花]@郭雪________ @大美_Panda @短发姑娘__ @晴天的太阳想要一种Feel @我素果果神经质 @江婷其实是初中生 @Yy-莫失 @王静变回王恺雪 @乖乖儿3298740213
7213,喜,1614785911,成都：宽窄巷[心][心][心]感谢赞美主！
7214,喜,1712723385,去年买的准备圣诞节用结果忘记了，终于明天派上用场了[兔子]
7215,,1181434825,这即是说，有效的方案仅仅对部分肿瘤能起到杀伤作用，所以检查结果会显示肿瘤缩小（杀灭的部分大于新长出的部分）或无变化（杀灭的部分或等于新长出的部分），甚至略微变大亦可判为有效。针对这样的理论，如果在不发生药物冲突的情况下，是否可以采用多方案联用，各方案均减小剂量来做治疗呢？
7216,,1621653861,今天你们没来上音乐课吗 @梅子-轩
7217,喜,1614785911,全港最高的室内圣诞树 in festival walk[爱你][爱你][爱你]感谢赞美主！
7218,喜,1581870902,对宁丹丹宁彬彬的作品展表示热烈祝贺！祝展览圆满成功！
7219,惊喜,1256121682,<emo>喜</emo>现在的90后，低估了你们的思想，原来你们看问题的方向没有错，没有受“国民教育”的影响，有你们，普世价值才有希望！@Cchyc
7220,,1597878140,Hello-baby们 这件衣服很实用哦 两件是可以分开的 背心当内档外面的网纱衣当罩衫 随意搭配穿哦 一套相当于两件衣服 真的很划算哦 外面的网纱衣是前短后长的设计 一共两个色颜色 售价108
7221,,1777109043,@bbq姐 说：树叶黄晒啦[围脖]
